material_id,material_name,formula,material_family,material_subfamily,family,source_dataset,source_type,source_trust_score,used_for_ml_training,model_registry_eligible,application_subsystem,recommendation_basis,engineer_reviewed,density_g_cm3,bulk_modulus_gpa,shear_modulus_gpa,formation_energy_per_atom,band_gap_ev,dielectric_constant,yield_strength_mpa,ultimate_tensile_strength_mpa,elongation_percent,youngs_modulus_gpa,thermal_conductivity_w_mk,specific_heat,notes,data_completeness_score
JVASP-69373,BaMnCr2,BaMnCr2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.944,34.17,20.86,1.60348,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,62.5
JVASP-42748,LiCo3O2F6,LiCo3O2F6,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,4.651,,,-1.89711,0.0,67.2245,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-66343,Ba4ScMo,Ba4ScMo,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.06,,,1.29627,0.0,234.1731,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-66615,Ba4FePt,Ba4FePt,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,6.305,,,1.09599,0.0,173.1802,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-66538,BaCaSb,BaCaSb,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,3.959,,,-0.28305,0.0,27.1481,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-65753,BaSr2Te,BaSr2Te,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,3.922,19.33,11.88,-0.78582,0.0,79.7485,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-69255,BaGaCl2,BaGaCl2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,4.294,33.12,13.27,-1.49661,0.0,31.8486,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-66501,BaScSb,BaScSb,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,4.314,,,0.27416,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-66466,Ba4BeRe,Ba4BeRe,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.83,,,1.56812,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-66429,Ba4CdOs,Ba4CdOs,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,6.527,,,1.02286,0.0,149.4115,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-61358,BAsO4,BAsO4,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,3.927,,,-1.71421,4.145,3.4497,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-1789,LiRhO2,LiRhO2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,6.167,134.5,55.02,-1.41585,1.473,8.7517,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-85609,EuCu,EuCu,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,8.281,,,-0.27143,0.0,48.4333,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-66263,BaLiY,BaLiY,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,3.253,,,0.83126,0.0,91.4886,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-66144,Ba4MnV,Ba4MnV,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,4.405,,,1.35418,0.0,264.7423,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-65493,BaRu2W,BaRu2W,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,9.97,76.18,27.39,0.59213,0.0,213.3695,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-66302,Ba4NiMo,Ba4NiMo,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.104,,,1.36351,0.0,202.7114,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-48686,Li4Fe3O2F6,Li4Fe3O2F6,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,3.864,,,-2.27737,0.033,59.595,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-90139,Cu2GeI6,Cu2GeI6,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.052,,,0.45835,0.0,21.9609,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-85686,Na2ZnH4Se2O10,Na2ZnH4Se2O10,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,3.46,50.86,25.63,-1.17407,3.287,3.2562,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-86468,CuSnF6,CuSnF6,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,4.718,39.99,20.83,-2.17048,0.0,7.8768,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-66108,Ba4RuBr,Ba4RuBr,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.22,,,0.59668,0.0,111.6642,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-88654,Tl4HgBr6,Tl4HgBr6,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,7.068,20.08,9.47,-0.76361,1.496,6.3467,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-66582,BaScTe,BaScTe,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,4.034,,,0.10125,0.0,131.0737,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-65415,BaHfCu2,BaHfCu2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,8.223,54.73,23.56,0.23601,0.0,93.9394,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-63733,Na2AgAs,Na2AgAs,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,4.156,,,-0.42313,0.803,12.9327,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-69291,BaNa2Cd,BaNa2Cd,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,3.387,,,-0.04985,0.0,121.807,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-98683,LaTmGe4Ir2,LaTmGe4Ir2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,10.31,,,-0.86154,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-18618,Li2TlAu,Li2TlAu,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,9.45,,,-0.37762,0.0,31.8059,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-89097,Co3Mo3N,Co3Mo3N,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,9.597,,,-0.19747,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-66222,BaReCl,BaReCl,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.203,,,0.90576,0.0,91.0477,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-69092,BaLaSb2,BaLaSb2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,6.346,,,-0.94001,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-66068,BaTeSe,BaTeSe,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,4.734,,,-0.84221,0.0,117.9995,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-62522,KAs2F7,KAs2F7,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,3.38,,,-2.4084,4.933,2.7337,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-88425,K2CdN12,K2CdN12,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,2.522,24.16,9.51,0.08686,2.829,2.4075,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-91540,TbGa2Ni,TbGa2Ni,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,8.555,,,-0.64737,0.0,79.8711,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-66616,Ba4ZrOs,Ba4ZrOs,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,6.414,,,1.4178,0.0,249.3547,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-69256,Ba2CdSb,Ba2CdSb,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.669,,,-0.75698,0.0,77.1943,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-69014,BaScSe4,BaScSe4,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.363,,,-0.2755,0.0,208.8939,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-66384,Ba4TiPt,Ba4TiPt,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.87,18.57,-4.46,0.93534,0.0,215.1437,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-62158,TiCrAs,TiCrAs,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,6.835,177.51,87.25,-0.55209,0.0,121.0034,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-66650,BaInMo,BaInMo,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.186,21.2,6.12,1.44033,0.0,206.0391,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-66467,Ba4CrRh,Ba4CrRh,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.052,,,1.04307,0.0,208.9528,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-88053,Sm2IO2,Sm2IO2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,7.166,,,-2.86126,0.0,10.9346,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-91815,LiPd7,LiPd7,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,10.474,,,-0.1782,0.0,313.002,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
