material_id,material_name,formula,material_family,material_subfamily,family,source_dataset,source_type,source_trust_score,used_for_ml_training,model_registry_eligible,application_subsystem,recommendation_basis,engineer_reviewed,dielectric_constant,notes,shear_modulus_gpa,bulk_modulus_gpa,band_gap_ev,formation_energy_per_atom,data_completeness_score
matbench_dielectric_00000,matbench_dielectric_0,matbench_dielectric_0,Matbench material,matbench_dielectric,Matbench material,matbench_dielectric,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.752063640396657,Matbench reference row from matbench_dielectric; benchmark/reference screening.,,,,,20.0
matbench_expt_gap_00444,Bi0.04Te0.06Pb0.98Se0.98,Bi0.04Te0.06Pb0.98Se0.98,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.28,,20.0
matbench_expt_gap_00445,Bi0.2Sb1.8Te3,Bi0.2Sb1.8Te3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.28,,20.0
matbench_expt_gap_00446,Bi0.2Te0.3Pb0.9Se0.9,Bi0.2Te0.3Pb0.9Se0.9,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.25,,20.0
matbench_expt_gap_00447,Bi0.4Sb1.6Te3,Bi0.4Sb1.6Te3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.21,,20.0
matbench_expt_gap_00448,Bi0.4Te0.6Pb0.8Se0.8,Bi0.4Te0.6Pb0.8Se0.8,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.22,,20.0
matbench_expt_gap_00449,Bi0.6Sb1.4Te3,Bi0.6Sb1.4Te3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.2,,20.0
matbench_expt_gap_00450,Bi1.4Sb0.6Te3,Bi1.4Sb0.6Te3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.17,,20.0
matbench_expt_gap_00451,Bi1.6Sb0.4Te3,Bi1.6Sb0.4Te3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.16,,20.0
matbench_expt_gap_00452,Bi1.8Sb0.2Te3,Bi1.8Sb0.2Te3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.15,,20.0
matbench_expt_gap_00453,Bi1.98Sb0.02Te3,Bi1.98Sb0.02Te3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.14,,20.0
matbench_expt_gap_00454,Bi12PO20,Bi12PO20,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,3.25,,20.0
matbench_expt_gap_00455,Bi12Rh12O41,Bi12Rh12O41,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_expt_gap_00456,Bi1Sb0.15,Bi1Sb0.15,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.02,,20.0
matbench_expt_gap_00457,Bi2(BO3)3,Bi2(BO3)3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_expt_gap_00458,Bi2(MoO4)3,Bi2(MoO4)3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,2.9,,20.0
matbench_expt_gap_00459,Bi2(PO4)3,Bi2(PO4)3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_expt_gap_00460,Bi24BO39,Bi24BO39,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,2.91,,20.0
matbench_expt_gap_00461,Bi2AsClO4,Bi2AsClO4,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,3.43,,20.0
matbench_expt_gap_00462,Bi2CO5,Bi2CO5,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,3.42,,20.0
matbench_expt_gap_00463,Bi2I4O13,Bi2I4O13,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,3.3,,20.0
matbench_expt_gap_00464,Bi2Mo2Se2O13,Bi2Mo2Se2O13,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,3.15,,20.0
matbench_expt_gap_00465,Bi2O5,Bi2O5,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_expt_gap_00466,Bi2Pd3S2,Bi2Pd3S2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_expt_gap_00467,Bi2Pt,Bi2Pt,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_expt_gap_00468,Bi2SI2O11,Bi2SI2O11,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,3.74,,20.0
matbench_expt_gap_00469,Bi2Se3,Bi2Se3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.35,,20.0
matbench_expt_gap_00470,Bi2SeI2O11,Bi2SeI2O11,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,3.7,,20.0
matbench_expt_gap_00471,Bi2Te0.03Se2.97,Bi2Te0.03Se2.97,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.27,,20.0
matbench_expt_gap_00472,Bi2Te0.1Se2.9,Bi2Te0.1Se2.9,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.78,,20.0
matbench_expt_gap_00473,Bi2Te0.3Se2.7,Bi2Te0.3Se2.7,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.24,,20.0
matbench_expt_gap_00474,Bi2Te0.45Se2.55,Bi2Te0.45Se2.55,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.2,,20.0
matbench_expt_gap_00475,Bi2Te0.4Se2.6,Bi2Te0.4Se2.6,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.7,,20.0
matbench_expt_gap_00476,Bi2Te0.6Se2.4,Bi2Te0.6Se2.4,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.28,,20.0
matbench_expt_gap_00477,Bi2Te0.9Se2.1,Bi2Te0.9Se2.1,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.28,,20.0
matbench_expt_gap_00478,Bi2Te1.2Se1.8,Bi2Te1.2Se1.8,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.28,,20.0
matbench_expt_gap_00479,Bi2Te1.5Se1.5,Bi2Te1.5Se1.5,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.29,,20.0
matbench_expt_gap_00480,Bi2Te2.1Se0.9,Bi2Te2.1Se0.9,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.29,,20.0
matbench_expt_gap_00481,Bi2Te2.4Se0.6,Bi2Te2.4Se0.6,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.25,,20.0
matbench_expt_gap_00482,Bi2Te2.7Se0.3,Bi2Te2.7Se0.3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.2,,20.0
matbench_expt_gap_00483,Bi2Te2.97Se0.03,Bi2Te2.97Se0.03,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.15,,20.0
matbench_expt_gap_00484,Bi2Te2SO10,Bi2Te2SO10,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,3.6,,20.0
matbench_expt_gap_00485,Bi2Te2Se,Bi2Te2Se,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.3,,20.0
matbench_expt_gap_00486,Bi2Te3,Bi2Te3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.25,,20.0
matbench_expt_gap_00487,Bi3BTeO9,Bi3BTeO9,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,2.6,,20.0
matbench_expt_gap_00488,Bi3I4O13F3,Bi3I4O13F3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,3.7,,20.0
matbench_expt_gap_00489,Bi3Se2NO11,Bi3Se2NO11,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,3.59,,20.0
matbench_expt_gap_00490,Bi4I,Bi4I,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.0,,20.0
matbench_expt_gap_00491,Bi4Pb7Se13,Bi4Pb7Se13,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,0.29,,20.0
matbench_expt_gap_00492,Bi4Pd(SeO3)4,Bi4Pd(SeO3)4,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,2.06,,20.0
matbench_expt_gap_00493,Bi5IO7,Bi5IO7,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,2.76,,20.0
matbench_expt_gap_00494,Bi7O5F11,Bi7O5F11,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,,Matbench reference row from matbench_expt_gap; benchmark/reference screening.,,,4.05,,20.0
